from,to,weight
9906126,9809122,1
9906126,9903212,3
9906246,9204012,1
9906246,9308090,2
9906246,9406132,1
9906246,9408149,4
9906246,9503114,1
9906246,9508071,1
9906246,9602070,1
9906246,9605136,2
9906246,9708049,3
9906246,9806124,2
9906246,9808122,1
9906246,9809122,1
9906246,9809124,4
9906246,9810155,2
9906246,9903212,3
9906246,9906126,1
9910164,9503124,3
9910164,9603167,2
9910164,9610043,4
9910164,9611042,2
9910164,9701025,4
9910164,9702187,1
9910164,9703030,2
9910164,9906055,1
1158,9405153,3
1158,9608063,2
1158,9612078,4
1158,9708120,1
9708120,9701061,4
1159,1071,3
1159,1082,4
1159,1143,1
1159,9510227,2
1159,9602136,4
1159,9603004,3
1159,9603090,2
1159,9604090,4
1159,9704142,3
1159,9803235,3
1159,9810126,1
1159,9904017,4
1159,9906064,3
1159,9906194,1
1159,9907070,1
1159,9908089,4
1159,9909058,1
1159,9909070,1
1159,9910021,3
1159,9912002,2
1159,9912027,2
1159,9912152,3
9603004,9407087,4
9603004,9408099,2
9603004,9410167,4
9603004,9411048,1
9603004,9411057,4
9603004,9501030,1
9603004,9502072,1
9603004,9503124,3
9603004,9504145,3
9603004,9505105,4
9603004,9505162,4
9603004,9506112,1
9603004,9510227,4
9603004,9512006,2
9908089,9711200,2
9908089,9802109,3
9908089,9802150,1
1161,9305163,1
1161,9309034,2
1161,9409089,3
1161,9412167,2
1161,9902126,2
1161,9903146,4
1161,9904133,4
1161,9905177,2
1161,9908070,3
1161,9912055,1
9309034,9305163,1
9412167,9309034,1
9902126,9309023,1
9902126,9703150,4
9902126,9705035,3
9902126,9706221,3
9902126,9801073,1
9902126,9806039,4
9902126,9806230,4
9902126,9806233,3
9902126,9811194,1
9903146,9409089,4
9903146,9805114,4
9903146,9806039,2
9903146,9902126,4
9908070,9409089,3
9908070,9806039,1
9908070,9905177,1
9908070,9906022,2
9912055,9409089,1
9912055,9806039,1
9912055,9806230,1
9912055,9806233,1
9912055,9902126,1
9912055,9903146,2
9912055,9905177,3
9912055,9906022,2
9912055,9908070,4
9912055,9911002,1
1162,9303153,4
1162,9407026,2
1162,9410105,2
1162,9412113,2
1162,9503155,3
9407026,9303153,3
9407026,9401062,3
9410105,9303153,4
9503155,9303153,2
9503155,9407026,4
9503155,9410105,1
9503155,9412113,1
1163,9609035,1
1163,9705151,3
1163,9705176,4
1163,9808129,2
1163,9811077,3
1163,9902115,2
1163,9903040,2
1163,9903116,2
1163,9905079,3
1163,9909189,3
1163,9911072,1
9903040,9606037,1
9903040,9611055,1
9903040,9705151,3
9905079,9609035,4
9905079,9808129,2
9905079,9811053,4
9909189,9609035,1
9909189,9705151,3
9909189,9705176,1
9909189,9808129,1
9909189,9811077,3
9909189,9902115,1
9909189,9903040,2
9909189,9903116,4
9909189,9905079,3
9911072,9903040,3
9911072,9909189,3
9911072,9910139,2
1164,1163,1
1164,9606037,4
1164,9611055,2
1164,9705151,1
1164,9705176,2
1164,9811077,1
1164,9903040,1
1164,9903116,3
1164,9909189,3
1164,9910139,3
1164,9911072,3
9910139,9606037,2
9910139,9611055,3
9910139,9705176,4
9910139,9811077,4
9910139,9903040,2
9910139,9909189,2
1165,9511030,2
1165,9702202,2
1165,9703166,4
1165,9803116,4
1165,9808160,2
1165,9809108,2
1165,9809158,1
1165,9812024,3
1165,9908048,2
1165,9909228,1
9803116,9401139,2
9803116,9410167,4
9803116,9412184,2
9803116,9503124,4
9803116,9504081,1
9803116,9508042,2
9803116,9508143,4
9803116,9510135,3
9803116,9511080,1
9803116,9511203,2
9803116,9512077,1
9803116,9512153,3
9803116,9601150,2
9803116,9603087,1
9803116,9604035,2
9803116,9604090,1
9803116,9604179,4
9803116,9605053,3
9803116,9606139,4
9803116,9607227,1
9803116,9609212,4
9803116,9610148,4
9803116,9610249,4
9803116,9611008,1
9803116,9611050,1
9803116,9611159,3
9803116,9611173,2
9803116,9611203,1
9803116,9701127,2
9803116,9702202,4
9809108,9803116,2
9809108,9809035,3
9812024,9408083,1
9812024,9408099,2
9812024,9410167,3
9812024,9503124,3
9812024,9505105,2
9812024,9511154,3
9812024,9606017,2
9812024,9606044,4
9812024,9607163,3
9812024,9607207,3
9812024,9610043,3
9812024,9611007,4
9812024,9612077,1
9812024,9704098,2
9812024,9705046,3
9812024,9706175,1
9812024,9706195,2
9812024,9707018,4
9812024,9707222,1
9812024,9708062,3
9812024,9708119,4
9812024,9710078,1
9812024,9711107,4
9812024,9808061,2
9812024,9809108,2
9812024,9809122,1
9908048,9603167,2
9908048,9610140,1
1166,1003,2
1166,1018,3
1166,1107,2
1166,9906064,4
1166,9908018,3
1166,9908076,3
1166,9909130,2
1166,9909205,4
1166,9910093,1
1166,9911043,1
1166,9911055,1
1166,9911218,4
1166,9912118,3
1166,9912135,4
1166,9912175,4
1166,9912242,1
9908018,9510017,4
9908018,9510169,3
9908018,9510209,4
9908018,9511203,3
9908018,9601150,2
9908018,9603142,1
9908018,9701125,4
9908018,9702202,2
9908018,9803235,2
9908018,9806069,2
1167,9901080,2
1167,9903077,2
1167,9903166,3
1167,9903187,3
1167,9908056,3
1167,9908142,2
1167,9912072,4
1167,9912075,4
1167,9912094,1
1167,9912167,3
9901080,9510135,4
9901080,9708147,1
9901080,9711097,1
9901080,9711162,1
9901080,9711165,3
9901080,9801147,4
9901080,9803031,3
9901080,9803044,3
9901080,9805034,1
9901080,9807198,4
9901080,9810072,4
9901080,9810116,1
9901080,9810179,1
9901080,9810219,4
9901080,9812219,2
1168,9304047,3
1168,9309144,1
1168,9309154,2
1168,9312212,2
1168,9403094,1
1168,9405011,2
1168,9407087,2
1168,9408099,2
1168,9410228,3
1168,9411160,3
1168,9505035,4
1168,9505039,4
1168,9505105,4
1168,9508155,4
1168,9509161,3
1168,9510101,3
1168,9510204,2
1168,9510224,4
1168,9511125,4
1168,9512161,1
1168,9603140,3
1168,9604078,3
1168,9607109,2
1168,9612121,3
1168,9701014,1
1168,9701123,2
1168,9703166,1
1168,9706050,3
1168,9707111,3
1168,9710239,4
1168,9711156,4
1168,9802007,2
1168,9902205,2
1168,9903087,3
1168,9903088,4
1168,9906235,1
1168,9906240,3
1168,9909224,2
1168,9912092,2
9304047,9303153,3
9405011,9312212,2
9410228,9309154,2
9505039,9304047,3
9510224,9304047,2
9510224,9309154,4
9510224,9407087,2
9510224,9408099,3
9510224,9411048,3
9510224,9505035,4
9510224,9505039,3
9510224,9509161,1
9510224,9510101,3
9510224,9510204,4
9511125,9411102,4
9512161,9405011,2
9512161,9407087,2
9512161,9408099,3
9512161,9411048,2
9512161,9411057,4
9512161,9504090,4
9512161,9505035,3
9512161,9505075,2
9512161,9505105,3
9512161,9505150,2
9512161,9508155,1
9512161,9509161,1
9512161,9510101,2
9512161,9510204,4
9512161,9510224,2
9603140,9407087,2
9603140,9408099,2
9603140,9411048,1
9603140,9411057,2
9603140,9505035,3
9603140,9505075,1
9603140,9505100,3
9603140,9505105,4
9603140,9505162,2
9603140,9508155,1
9603140,9509161,1
9603140,9509176,2
9603140,9510101,4
9603140,9510204,2
9603140,9510224,2
9603140,9512161,1
9604078,9407087,3
9604078,9408099,3
9604078,9505035,4
9604078,9505039,2
9604078,9505075,4
9604078,9505100,2
9604078,9509161,3
9604078,9509176,1
9604078,9510101,4
9604078,9510204,4
9604078,9510224,1
9604078,9512161,2
9604078,9603140,2
9607109,9407087,1
9607109,9411048,2
9607109,9411057,2
9607109,9505035,1
9607109,9512161,1
9701014,9407087,2
9701014,9408099,4
9701014,9411048,4
9701014,9411057,3
9701014,9505035,1
9701014,9509161,4
9701014,9510101,1
9701014,9512161,2
9701014,9604078,2
9701014,9607109,1
9701123,9407087,1
9701123,9408099,1
9701123,9504102,2
9701123,9505035,1
9701123,9505075,1
9701123,9507008,3
9701123,9509161,3
9701123,9509176,4
9701123,9510101,2
9701123,9510204,2
9701123,9510224,1
9701123,9512161,1
9701123,9603140,2
9701123,9604078,4
9701123,9607109,4
9701123,9701014,3
9706050,9407087,4
9706050,9408099,3
9706050,9411048,2
9706050,9411057,3
9706050,9505035,3
9706050,9505075,3
9706050,9509161,4
9706050,9510101,4
9706050,9510135,3
9706050,9510204,1
9706050,9510224,4
9706050,9512062,1
9706050,9512161,2
9706050,9603140,1
9706050,9604078,2
9706050,9604198,4
9706050,9605199,4
9706050,9607109,3
9706050,9607163,4
9706050,9608105,1
9706050,9608163,3
9706050,9610234,3
9706050,9611063,4
9706050,9611230,1
9706050,9701014,3
9706050,9701123,4
9706050,9702008,3
9706050,9703166,1
9706050,9705131,4
9707111,9304047,1
9707111,9411160,1
9710239,9309097,1
9710239,9407087,3
9710239,9408099,3
9710239,9505035,3
9710239,9603003,3
9710239,9603140,1
9710239,9603150,4
9710239,9604078,3
9710239,9608111,4
9710239,9609070,1
9710239,9609071,2
9710239,9609239,1
9710239,9701123,1
9710239,9702198,1
9710239,9703166,2
9710239,9706110,1
9710239,9710065,3
9711156,9407087,3
9711156,9408099,1
9711156,9505035,2
9711156,9505075,4
9711156,9505100,3
9711156,9509161,1
9711156,9509176,1
9711156,9510101,1
9711156,9510204,4
9711156,9510224,4
9711156,9512161,3
9711156,9603140,4
9711156,9604078,4
9711156,9607109,1
9711156,9608111,2
9711156,9609070,2
9711156,9701014,4
9711156,9701123,2
9711156,9702198,4
9711156,9703166,4
9711156,9706050,4
9711156,9710065,3
9711156,9710239,1
9802007,9407087,4
9802007,9408099,1
9802007,9411048,3
9802007,9411057,1
9802007,9505035,2
9802007,9505075,4
9802007,9509161,4
9802007,9510101,4
9802007,9510135,2
9802007,9510204,3
9802007,9510224,2
9802007,9511125,4
9802007,9512161,3
9802007,9603140,2
9802007,9604078,3
9802007,9607109,3
9802007,9607163,4
9802007,9608111,4
9802007,9608163,2
9802007,9611230,1
9802007,9701014,2
9802007,9701123,2
9802007,9703166,2
9802007,9705131,4
9802007,9706050,3
9802007,9710239,1
9802007,9711156,4
9902205,9407087,2
9902205,9408099,2
9902205,9505035,2
9902205,9509161,3
9902205,9510101,3
9902205,9510204,1
9902205,9510224,1
9902205,9512161,2
9902205,9603140,3
9902205,9604078,1
9902205,9607109,3
9902205,9608111,1
9902205,9609070,3
9902205,9701014,2
9902205,9701123,1
9902205,9702198,3
9902205,9705131,3
9902205,9710239,2
9902205,9711156,3
9902205,9802007,4
9903087,9405011,2
9903087,9407087,1
9903087,9408099,3
9903087,9505035,1
9903087,9512161,2
9903087,9607109,2
9903087,9701014,3
9903087,9701123,4
9903087,9703166,1
9903087,9706050,3
9903087,9711200,2
9903087,9802007,4
9903087,9802109,1
9903087,9802150,3
9903088,9407087,4
9903088,9408099,2
9903088,9504102,2
9903088,9505035,4
9903088,9507008,2
9903088,9509161,2
9903088,9509176,3
9903088,9510101,3
9903088,9510204,1
9903088,9510224,4
9903088,9512161,3
9903088,9603140,2
9903088,9604078,4
9903088,9607109,4
9903088,9608111,3
9903088,9609070,3
9903088,9701014,3
9903088,9701123,2
9903088,9702198,2
9903088,9703166,1
9903088,9705131,3
9903088,9710239,2
9903088,9711156,4
9903088,9802007,3
9903088,9902205,3
9906235,9304047,2
9906235,9407087,2
9906235,9408099,3
9906235,9411048,1
9906235,9411057,3
9906235,9411149,4
9906235,9411160,4
9906235,9503124,1
9906235,9503179,1
9906235,9505035,1
9906235,9505039,2
9906235,9507121,3
9906235,9508143,1
9906235,9509161,4
9906235,9510017,3
9906235,9510101,3
9906235,9603140,1
9906235,9604198,1
9906235,9605187,1
9906235,9607163,1
9906235,9607207,1
9906235,9611050,1
9906235,9710239,1
9906240,9407087,1
9906240,9408099,1
9906240,9411048,4
9906240,9411057,3
9906240,9411160,3
9906240,9505035,3
9906240,9505039,1
9906240,9509161,4
9906240,9510101,2
9906240,9510135,3
9906240,9510204,2
9906240,9510224,4
9906240,9511125,1
9906240,9512161,2
9906240,9607109,1
9906240,9608163,3
9906240,9611230,3
9906240,9701014,3
9906240,9701123,4
9906240,9703166,3
9906240,9706050,3
9906240,9707111,3
9906240,9902205,4
9906240,9903087,4
9906240,9903088,3
9906240,9905011,1
9909224,9407087,2
9909224,9408099,3
9909224,9410167,2
9909224,9411048,4
9909224,9411057,1
9909224,9505035,4
9909224,9505075,1
9909224,9509161,2
9909224,9510101,4
9909224,9510204,4
9909224,9510224,2
9909224,9512161,4
9909224,9604078,1
9909224,9607109,1
9909224,9610101,4
9909224,9703166,1
9909224,9710239,3
9909224,9711156,3
9909224,9902205,2
9912092,9808042,3
9912092,9810022,4
9912092,9810087,1
9912092,9901099,1
9912092,9903249,4
9912092,9904044,4
9912092,9909126,3
1169,9501113,1
1169,9510209,4
1169,9607227,2
1169,9611008,4
1169,9702008,2
1169,9705093,4
1169,9710223,2
1169,9711203,3
1169,9712059,4
1169,9712115,3
1169,9803041,1
1169,9804051,2
1169,9806069,2
1169,9809204,3
1169,9810081,1
1169,9902171,2
1169,9906142,4
9705093,9501113,1
9705093,9512062,4
9705093,9604103,2
9705093,9607227,3
9705093,9610148,3
9705093,9610234,3
9705093,9610249,2
9705093,9611008,2
9705093,9611159,3
9705093,9611173,4
9705093,9612080,4
9705093,9701149,3
9705093,9702008,3
9711203,9410167,3
9711203,9501113,4
9711203,9502141,3
9711203,9503124,1
9711203,9607227,4
9711203,9608177,2
9711203,9611008,2
9711203,9611050,1
9711203,9611203,3
9711203,9612121,3
9711203,9701149,4
9711203,9701166,4
9711203,9702008,3
9711203,9705093,4
9711203,9705160,3
9711203,9707061,4
9711203,9709002,3
9712059,9410167,3
9712059,9503124,4
9712059,9512062,4
9712059,9610043,1
9712059,9610234,4
9712059,9611008,4
9712059,9612121,3
9712059,9701149,2
9712059,9701166,1
9712059,9702008,1
9712059,9711203,4
9712115,9503124,4
9712115,9504081,1
9712115,9510169,3
9712115,9510209,4
9712115,9512059,4
9712115,9512062,1
9712115,9512077,4
9712115,9601150,3
9712115,9603142,4
9712115,9604103,3
9712115,9604119,4
9712115,9607227,1
9712115,9611008,3
9712115,9611050,4
9712115,9611173,2
9712115,9611203,3
9712115,9611230,1
9712115,9612095,4
9712115,9701149,1
9712115,9701166,1
9712115,9702008,1
9712115,9702133,1
9712115,9704131,3
9712115,9705093,4
9712115,9705160,4
9712115,9705162,2
9712115,9706117,3
9712115,9708147,3
9712115,9709027,1
9712115,9710223,1
9712115,9712059,2
9712115,9712086,2
9804051,9501113,3
9804051,9502141,1
9804051,9607227,4
9804051,9610148,3
9804051,9610249,3
9804051,9611008,2
9804051,9611159,2
9804051,9611173,1
9804051,9612080,3
9804051,9701127,4
9804051,9701149,3
9804051,9710223,1
9804051,9712059,1
9804051,9801202,3
9804051,9802032,2
9804051,9803041,2
9810081,9501113,2
9810081,9607227,3
9810081,9612095,3
9810081,9612121,2
9810081,9702133,4
9810081,9705093,1
9810081,9801202,2
9810081,9804051,1
9902171,9512059,3
9902171,9512062,1
9902171,9607227,4
9902171,9610234,4
9902171,9611008,2
9902171,9701149,1
9902171,9702008,4
9902171,9712059,4
9902171,9804051,2
1170,9510135,4
1170,9510209,1
1170,9604119,4
1170,9611173,4
1170,9704131,1
1170,9705162,1
1170,9706117,2
1170,9712115,3
1170,9802199,1
1170,9806069,1
1170,9808141,4
1170,9810188,2
1170,9812031,1
1170,9812135,3
1170,9812224,4
1170,9812225,1
1170,9901159,2
1170,9902160,1
1170,9903123,3
1170,9904207,3
1170,9905006,2
1170,9905157,2
1170,9905195,1
1170,9907140,2
1170,9908126,3
1170,9908144,4
1170,9909062,4
1170,9909194,4
1170,9910266,4
1170,9911173,3
1170,9912030,1
9704131,9412228,1
9704131,9601150,4
9705162,9410167,3
9705162,9501068,4
9705162,9503124,4
9705162,9504081,4
9705162,9507048,2
9705162,9507121,3
9705162,9510135,3
9705162,9510169,3
9705162,9510225,3
9705162,9511030,4
9705162,9511080,1
9705162,9512059,2
9705162,9601150,1
9705162,9605150,2
9705162,9702133,3
9705162,9704021,4
9705162,9704120,3
9706117,9412184,4
9706117,9501068,2
9706117,9504081,4
9706117,9512062,2
9706117,9612121,2
9706117,9705040,4
9706117,9705162,3
9802199,9704120,3
9802199,9705162,2
9802199,9706117,3
9802199,9707042,4
9802199,9708086,1
9802199,9712115,2
9812225,9510169,1
9812225,9511080,4
9812225,9601150,2
9812225,9603142,4
9812225,9611050,2
9812225,9704120,1
9812225,9705160,4
9812225,9705162,4
9812225,9706117,1
9812225,9711098,1
9812225,9802199,2
9812225,9806069,3
9812225,9809039,4
9812225,9812224,4
9902160,9511194,3
9902160,9601038,3
9902160,9604129,4
9902160,9704006,4
9902160,9712028,4
9902160,9803194,3
9902160,9805019,4
9902160,9805170,1
9902160,9806155,4
9902160,9808020,4
9902160,9808141,2
9902160,9809111,2
9902160,9810188,3
9902160,9812031,2
9902160,9812135,2
9902160,9812226,3
9902160,9901014,3
9902160,9901042,1
9902160,9901159,1
9909194,9612080,1
9909194,9712130,2
9909194,9812135,3
9909194,9812219,1
9909194,9904207,3
9909194,9905006,2
9909194,9906192,2
9909194,9907140,3
9909194,9908144,1
9910266,9611173,4
9910266,9705162,4
9910266,9706117,2
9910266,9802199,1
9910266,9805170,3
9910266,9806069,2
9910266,9808141,4
9910266,9810188,4
9910266,9812135,3
9910266,9812225,1
9910266,9901159,1
9910266,9902160,4
9910266,9904207,3
9910266,9905006,3
9910266,9905195,2
9910266,9908126,4
9910266,9908144,2
9912030,9501068,1
9912030,9503124,1
9912030,9510017,1
9912030,9510169,2
9912030,9601150,2
9912030,9604119,2
9912030,9609212,4
9912030,9611173,1
9912030,9704131,2
9912030,9705162,2
9912030,9706117,2
9912030,9712115,1
9912030,9802199,2
9912030,9806069,4
9912030,9812224,2
9912030,9812225,1
9912030,9910266,4
1171,9309055,2
1171,9512142,4
1171,9605035,3
1171,9610191,3
9512142,9309055,1
9605035,9309055,4
9610191,9309055,3
9610191,9512142,3
9610191,9601143,4
9610191,9605035,2
1172,9407117,3
1172,9409108,1
1172,9605187,3
1172,9607099,2
1172,9607167,1
1172,9608091,1
1172,9611238,4
1172,9701107,2
1172,9706140,1
1172,9712222,1
1172,9803104,2
1172,9805117,2
1172,9807160,2
1172,9902192,4
1172,9909031,3
1172,9910102,1
9407117,9207040,1
9409108,9304050,3
9409108,9304051,2
9607167,9607099,2
9608091,9407117,3
9608091,9409108,3
9608091,9607099,2
9608091,9607167,1
9701107,9407117,4
9701107,9409108,1
9701107,9607099,4
9701107,9608091,3
9706140,9207040,4
9706140,9607099,2
9706140,9607167,4
9706140,9608091,4
9706140,9701107,3
9712222,9407117,2
9712222,9607099,1
9712222,9608091,2
9712222,9701107,2
9712222,9706140,2
9803104,9407117,4
9803104,9608091,4
9803104,9701107,2
9805117,9407117,3
9805117,9607099,2
9805117,9607167,2
9805117,9608091,1
9805117,9701107,3
9805117,9706140,2
9805117,9712222,4
9805117,9803104,1
9807160,9407117,3
9807160,9409108,1
9807160,9607099,4
9807160,9607167,1
9807160,9608091,2
9807160,9701107,3
9807160,9706140,1
9807160,9803104,3
9807160,9805117,3
9902192,9611238,2
9909031,9407117,1
9909031,9409108,1
9909031,9607099,2
9909031,9607167,3
9909031,9608091,3
9909031,9701107,3
9909031,9706140,1
9909031,9712222,4
9909031,9803104,4
9909031,9805117,4
9909031,9807160,4
9909031,9902192,3
9910102,9207040,3
9910102,9407117,3
9910102,9411085,2
9910102,9605104,3
9910102,9607099,3
9910102,9607167,3
9910102,9608091,1
9910102,9706140,2
9910102,9712222,2
9910102,9909031,2
1173,9503207,1
1173,9611194,2
1173,9701061,1
1173,9708120,4
1173,9712257,3
1173,9808023,1
1173,9905038,2
1173,9909114,2
1173,9910079,2
1173,9910148,2
1173,9911229,3
1173,9912239,2
9701061,9503207,3
9701061,9506135,4
9701061,9509105,2
9701061,9601078,2
9808023,9701061,2
9808023,9703030,1
9808023,9708120,1
9910079,9603097,3
9910079,9701061,3
9910079,9708120,4
9910079,9808023,2
1174,9312206,1
1174,9412228,2
1174,9607215,2
1174,9807191,3
1174,9905192,4
9905192,9807191,1
1175,9610101,4
1175,9707185,4
1175,9801169,1
1175,9802191,4
1175,9803177,4
1175,9809209,3
1175,9811248,4
1175,9909004,2
9610101,9407087,3
9707185,9407087,2
9707185,9408099,1
9803177,9610101,2
9809209,9802191,4
9811248,9802191,3
9811248,9803177,4
9811248,9809209,2
9909004,9610101,2
9909004,9802191,3
9909004,9803177,4
1176,9309023,3
1176,9406216,2
1176,9501066,1
1176,9703150,1
1176,9705035,2
1176,9706221,1
1176,9801073,4
1176,9802057,1
1176,9806230,3
1176,9806233,1
9406216,9309023,1
9501066,9309023,1
9703150,9309023,4
9703150,9406216,3
9705035,9309023,4
9705035,9406216,1
9705035,9703150,2
9706221,9309023,1
9706221,9403155,4
9706221,9406216,2
9706221,9703150,4
9706221,9705035,4
9706221,9705193,2
9801073,9406216,2
9801073,9602070,1
9801073,9703150,2
9801073,9705035,1
9801073,9706221,1
9802057,9309023,2
9802057,9501066,1
9802057,9703150,3
9802057,9705035,4
9802057,9706221,2
9802057,9801073,1
9806230,9309023,1
9806230,9406216,4
9806230,9703150,3
9806230,9705035,4
9806230,9706221,2
9806230,9801073,2
9806230,9803025,1
9806233,9309023,4
9806233,9406216,1
9806233,9501066,3
9806233,9703150,1
9806233,9705035,2
9806233,9706221,3
9806233,9801073,4
9806233,9806230,2
1177,9409089,2
1177,9702101,2
1177,9702187,3
1177,9709066,1
1177,9802109,3
1177,9802150,4
1177,9804058,2
1177,9805114,2
1177,9806039,2
1177,9806087,3
1177,9808177,4
1177,9809035,3
1177,9811056,2
1177,9812202,4
1177,9902121,1
1177,9903190,3
1177,9903238,2
1177,9905111,4
1177,9905211,4
1177,9906022,2
1177,9906040,4
1177,9906064,4
1177,9906127,4
1177,9906182,4
1177,9910023,3
1177,9910245,1
1177,9912001,4
1177,9912012,1
1177,9912018,1
9702101,9501068,2
9702101,9503124,3
9702101,9512062,1
9702101,9601003,1
9702101,9610043,1
9702101,9611042,3
9702101,9701025,3
9702187,9508154,2
9702187,9510135,1
9702187,9512062,2
9702187,9607163,1
9702187,9610043,2
9702187,9611042,3
9702187,9701025,3
9702187,9702101,1
9806039,9409089,3
9806039,9802150,1
9806039,9805114,2
9808177,9409089,3
9808177,9604089,1
9808177,9702101,4
9808177,9711200,1
9808177,9802109,1
9808177,9802150,4
9808177,9803131,4
9809035,9808177,4
9811056,9512222,3
9811056,9602135,1
9811056,9709066,3
9811056,9711200,2
9811056,9712251,2
9811056,9802109,4
9811056,9802150,2
9811056,9803131,2
