from,to,weight,type
s1581,s1602,9,
s413,s47,5,
s589,s218,7,
s165,s1180,1,
s492,s164,7,
s381,s1604,2,
s509,s626,1,
s113,s651,0,
s60,s851,4,
s1044,s1680,5,
s1820,s1399,0,
s660,s924,8,
s135,s1647,5,
s225,s314,8,
s912,s343,0,
s821,s727,1,
s1717,s39,2,
s182,s380,1,
s1021,s1676,10,
s1308,s136,6,
s100,s1141,0,
s460,s1367,1,
s799,s3,6,
s608,s1778,7,
s799,s1836,7,
s349,s733,5,
s1928,s275,6,
s1671,s516,3,
s611,s808,1,
s916,s1776,8,
s849,s1437,8,
s225,s1616,7,
s1509,s1560,5,
s1068,s1312,6,
s1253,s1101,8,
s1578,s338,10,
s1096,s66,8,
s810,s1370,3,
s944,s1636,3,
s834,s261,1,
s1411,s1707,0,
s113,s165,10,
s1935,s232,4,
s1282,s1112,6,
s136,s1274,3,
s474,s543,4,
s1961,s1154,4,
s950,s1560,8,
s1063,s1792,7,
s1445,s444,7,
s1554,s1147,2,
s1034,s575,9,
s249,s974,1,
s184,s1352,7,
s1703,s956,7,
s1322,s577,8,
s1473,s123,0,
s346,s762,6,
s350,s1591,10,
s418,s1967,9,
s566,s1848,2,
s1027,s1393,6,
s1020,s830,10,
s1623,s764,8,
s308,s619,10,
s1211,s579,4,
s1506,s1671,3,
s1576,s596,6,
s841,s284,3,
s1605,s969,6,
s425,s1009,9,
s956,s1973,1,
s1683,s1784,6,
s878,s1023,8,
s1905,s1408,10,
s721,s317,5,
s1455,s615,5,
s431,s1519,4,
s738,s1768,9,
s295,s746,0,
s454,s500,0,
s1156,s838,6,
s1873,s1296,3,
s1439,s568,10,
s1928,s1169,7,
s1055,s119,0,
s1916,s237,0,
s380,s1868,1,
s739,s428,7,
s469,s148,1,
s1608,s1664,6,
s796,s504,0,
s1125,s826,4,
s988,s595,5,
s1086,s1767,10,
s106,s1343,1,
s917,s22,0,
s1879,s438,0,
s1438,s1845,0,
s252,s15,8,
s521,s319,4,
s71,s1435,8,
s1092,s758,3,
s1708,s1574,7,
s1001,s1860,5,
s1527,s1963,1,
s655,s1993,4,
s493,s1621,9,
s1337,s1428,5,
s1483,s1623,0,
s1352,s307,3,
s1540,s1577,8,
s1740,s494,8,
s685,s788,0,
s758,s1269,1,
s1128,s1280,6,
s1052,s634,7,
s412,s640,2,
s1768,s1971,2,
s1088,s96,7,
s639,s1322,1,
s1563,s1909,7,
s739,s1402,1,
s512,s842,3,
s445,s905,0,
s1066,s1363,6,
s1939,s1060,1,
s1880,s405,1,
s148,s1014,9,
s1436,s1043,7,
s247,s594,9,
s1425,s575,3,
s1077,s1078,9,
s1694,s1790,2,
s1932,s29,3,
s13,s150,7,
s752,s1579,8,
s376,s1860,6,
s1811,s354,6,
s1409,s1116,4,
s1186,s1308,7,
s314,s1442,7,
s1942,s624,0,
s842,s1905,2,
s1095,s1771,5,
s1773,s371,3,
s397,s1625,4,
s449,s1586,0,
s1155,s805,9,
s588,s1775,0,
s55,s762,9,
s788,s599,2,
s1539,s1810,3,
s1558,s970,7,
s1964,s800,6,
s523,s786,10,
s57,s1681,3,
s1354,s620,4,
s1462,s1536,5,
s588,s1818,6,
s750,s951,8,
s1190,s503,9,
s167,s890,8,
s52,s1471,5,
s872,s1452,3,
s1445,s1389,0,
s1902,s1379,5,
s378,s1696,2,
s1524,s1131,0,
s1820,s648,0,
s731,s516,0,
s26,s1632,9,
s1445,s1948,7,
s1721,s444,2,
s121,s363,0,
s1731,s158,0,
s1650,s359,6,
s1136,s671,1,
s1522,s21,4,
s1862,s619,5,
s1815,s158,0,
s202,s785,5,
s422,s814,1,
s899,s478,9,
s1002,s1728,3,
s931,s1119,3,
s1789,s1742,2,
s1369,s1323,10,
s1255,s863,3,
s727,s1066,9,
s484,s649,7,
s1714,s298,3,
s526,s597,4,
s1,s589,3,
s236,s458,5,
s209,s556,6,
s1760,s1999,5,
s1481,s1317,10,
s645,s932,7,
s337,s1471,1,
s945,s669,6,
s1825,s417,9,
s1121,s1485,5,
s340,s1546,10,
s927,s1742,0,
s835,s1393,10,
s844,s768,0,
s1245,s108,7,
